"","Adenorandia-type kalbreyeri","Alchornea","Allophylus","Anacardiaceae undiff.","Anopyxis klaineana","Anthocleista","Antiaris-type toxicaria","Antidesma-type","Aphania-type senegalensis","Aporrhiza","Araliaceae undiff.","Balanites","Bersama","Bertiera","Blighia","Bridelia-type","Brucea","Butyrospermum","Campylospermum","Carapa-type procera","Celastraceae undiff.","Celtis","Cf. Leonardoxa","Clausena anisata","Cnestis-type","Cocculus","Commiphora","Crateva adansonii","Croton-type","Crudia-type","Cussonia","Diospyros","Dombeya-type","Drypetes-type","Embelia-type","Entandrophragma-type","Ericaceae undiff.","Erythrococca-type3","Erythrococca-type4","Eugenia/Syzygium","Faurea-type","Ficus","Flacourtia","Flueggea","Gnidia-type","Harungana","Holoptelea grandis","Hymenocardia","Ilex mitis","Irvingia-type","Ixora-type","Keetia-type cornelia","Khaya-type","Klaineanthus gaboniae","Lannea-type","Lecaniodiscus/Aphania senegalensis","Lindackeria-type","Lonchocarpus","Lophira","Macaranga-type","Maerua-type","Mallotus-type","Margaritaria discoidea","Maytenus","Meliacea undiff.","Mitragyna-type inermis","Morelia senegalensis","Morus","Myrianthus-type","Myrica","Myrsine africana","Nuxia-type","Olea capensis","Ormocarpum","Pappea capensis","Parkinsonia aculeata-type","Pausinystalia-type","Pavetta","Pentaclethra macrophylla","Phyllanthus-type","Podocarpus","Polyscias","Prunus","Pseudospondias-type","Psorospermum","Psydrax subcordata","Pycnanthus","Rapanea","Rhamnaceae undiff.","Rhamnus-type","Rhus-type","Salix","Santiria-type","Sapotaceae undiff.","Schefflera","Schrebera","Sorindeia-type","Sterculia-type","Strombosia","Tapura fischeri-type","Teclea-type","Tetrorchidium","Thecacoris-type","Trilepisium-type madagascariensis","Uapaca","Zanthoxylum-type","Acacia","Acridocarpus","Baphia-type","Cassine","Cissampelos-type","Clematis-type","Entada-type","Landolphia-type3","Maesa","Olacaceae undiff.","Polygala-type","Rubus","Sapindaceae undiff.","Tarenna-type","Tetracera","Tapinanthus-type","Anthospermum","Apocynaceae undiff.","Acalypha","Acanthaceae undiff.","Apiaceae undiff.","Artemisia","Asteraceae undiff.","Asteraceae undiff.2","Astripomoea","Basilicum polystachyon/Hoslundia opposita","Boscia-type","Canthium","Capparidaceae undiff.","Cassia-type","Cissus","Clutia-type","Cochlospermum","Combretaceae/Melastomataceae undiff.","Euphorbiaceae undiff.","Euphorbia-type","Fabaceae undiff.","Hypericum","Indigofera","Lamiaceae undiff.","Lippia-type","Lobelia","Monocotyledoneae undiff.","Rosaceae undiff.","Rubiaceae undiff.","Solanaceae undiff.","Triumfetta-type","UNKNOWN","Walhembergia","Amaranthaceae/Chenopodiaceae undiff.","Achyranthes-type","Aerva-type","Alchemilla","Anagallis","Begonia","Brassicaceae undiff.","Celosia argentea-type","Centaurea-type","Crassula","Cyathogyne","Cyathula","Cyperaceae Ascolepis","Dipsacaceae undiff.","Dolichos-type","Eriosema-type","Galium/Rubia","Gentianaceae undiff.","Hermannia-type","Hypoestes-type","Hyptis","Impatiens","Isoglossa","Justicia-type","Laportea-type","Leonotis-type","Leucas-type","Lotus","Mellera-type","Mitracarpus villosus","Phaulopsis","Plantago","Poaceae undiff.","Primulaceae undiff.","Pterygota","Rumex","Sauvagesia erecta","Sebaea","Spermacoce-type","Streptocarpus","Swertia abyssinica-type","Thalictrum","Urticaceae undiff.","Ricinus communis","Stephania-type abyssinica","Cyperaceae undiff.","Hydrocotyle","Laurembergia tetrandra","Ludwigia-type","Mesanthenum","Nymphaea","Onagraceae undiff.","Ottelia-type","Polygonum senegalense-type","Potamogeton","Typha","Xyris","Phoenix","Pteris","Spores monolètes Lisse","Spores monolètes NL","Spores trilètes L","Spores trilètes NL"
"82",0,19,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,13,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,55,0,4,0,0,0,0,1,0,22,0,2,0,0,0,0,0,0,0,0,7,0,1,5,7,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,51,0,1,0,0,0,0,10,0,1,0,0,1,0,176,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,7,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,19,5,2,1
"83",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,4,0,0,0,23,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,21,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,1,0,1,0,3,0,0,0,0,10,9,1,1
"84",0,20,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,3,0,39,0,6,0,0,0,0,0,1,14,0,2,2,0,0,0,0,0,0,3,3,0,6,0,6,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,1,58,0,3,0,0,0,2,8,0,0,0,0,2,0,183,0,0,0,0,0,0,4,1,1,0,3,0,0,0,0,0,1,0,0,3,0,0,10,0,0,0,0,0,0,1,0,0,1,7,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7,0,0,0,0,1,19,0,2,0,0,4,0,1,1,0,0,2,0,0,23,19,4,5
"85",0,10,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,42,0,4,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,2,21,0,0,0,3,1,0,1,42,4,1,1,0,0,1,14,0,0,0,0,0,0,137,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,11,0,0,0,0,1,16,0,4,0,0,8,0,0,0,1,0,1,0,0,43,5,6,8
"86",0,21,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,35,0,3,0,0,0,0,1,2,9,0,2,1,0,0,0,0,0,0,7,7,0,2,0,9,0,1,0,0,0,0,0,5,34,0,0,0,4,0,0,1,20,0,0,0,0,0,1,4,0,0,0,0,1,0,181,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,12,0,0,2,0,0,0,4,0,0,0,0,0,23,0,0,0,0,5,0,1,0,0,0,1,0,0,40,2,1,3
"87",0,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,2,0,28,0,4,0,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,3,0,5,2,2,0,1,0,0,0,0,0,4,51,0,0,0,1,1,0,1,42,2,7,0,0,0,0,11,0,0,0,0,0,0,120,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,2,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,26,0,0,0,0,7,0,0,0,0,1,0,0,0,45,11,6,6
"88",0,21,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,0,0,27,0,11,0,0,0,0,4,0,15,0,3,0,0,0,0,0,0,0,1,10,0,2,0,10,0,0,1,0,0,0,0,1,32,0,0,0,0,1,0,1,43,0,2,0,0,0,0,11,0,0,0,0,1,1,202,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,4,0,0,0,0,1,20,0,1,0,0,6,0,0,0,2,0,1,0,0,33,14,0,6
"89",0,28,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,47,0,11,2,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,2,1,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,35,1,0,1,0,0,0,9,0,0,1,0,0,0,207,0,0,1,0,3,0,3,0,0,0,2,0,0,0,3,0,1,0,0,6,0,0,9,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,3,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,24,4,1,0
"90",0,17,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,5,0,0,0,5,0,2,1,0,47,0,5,0,0,1,0,0,0,8,0,2,2,0,0,0,0,0,0,0,5,0,3,0,15,0,1,2,0,0,0,0,2,24,0,0,0,0,0,0,0,53,1,4,0,0,0,0,12,0,0,0,0,1,0,189,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,1,0,0,1,0,1,0,2,0,1,0,0,25,11,3,3
"91",0,32,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,11,0,12,0,0,0,0,1,0,3,0,0,0,2,0,4,0,0,52,0,2,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,50,0,0,0,0,0,0,4,0,0,0,0,0,0,143,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,15,0,0,0,29,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,30,15,2,3
"92",1,17,1,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,2,0,27,0,0,0,0,0,0,0,0,48,0,0,0,2,0,0,0,0,39,0,4,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,4,2,0,3,2,19,0,1,0,0,0,0,0,0,45,0,1,0,0,0,0,0,51,1,0,0,0,0,0,6,0,0,0,0,0,1,117,0,0,0,0,0,1,4,1,1,0,0,0,0,0,1,0,1,0,0,5,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,5,1,0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,6,0,0,0,5,0,0,4,0,11,8,4,5
"93",0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,18,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,5,0,32,0,7,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,3,54,0,0,0,3,0,0,1,61,10,1,2,0,0,0,7,0,0,0,0,1,0,117,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,21,0,3,0,0,2,0,0,0,3,0,1,0,0,26,7,1,0
"94",0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,22,0,9,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,7,4,0,12,2,12,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,54,3,0,0,0,0,1,11,0,0,1,0,0,0,159,0,1,0,0,1,0,0,0,6,0,1,0,0,0,1,0,2,0,0,9,0,0,9,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,1,23,0,0,0,0,4,0,0,0,7,0,0,0,0,15,5,3,2
"95",0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,7,0,29,0,9,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,6,0,0,0,1,0,0,0,0,1,8,62,0,0,0,0,0,0,0,93,2,0,0,0,0,0,7,0,0,0,0,0,0,137,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,2,0,0,0,0,1,24,0,2,0,0,3,0,0,0,0,0,1,0,0,18,4,1,0
"96",1,22,0,0,0,1,4,0,0,0,2,0,0,0,0,2,0,0,0,1,0,16,0,1,0,0,0,0,0,0,24,0,0,0,3,0,0,1,0,24,0,8,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,2,0,7,2,4,0,1,0,0,1,0,0,3,51,0,0,0,1,0,0,0,90,0,0,0,0,0,0,8,0,0,0,0,1,1,74,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,5,16,0,0,0,0,8,0,0,0,11,0,1,0,0,8,16,3,1
"97",0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,10,0,1,0,2,0,0,2,0,14,0,11,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,1,61,0,0,0,0,0,0,1,139,6,0,0,0,0,0,5,1,0,0,0,0,0,87,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,5,0,0,8,0,0,6,0,2,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,1,0,0,2,11,0,1,0,0,8,0,0,0,7,0,0,0,0,20,11,2,1
"98",0,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,35,0,8,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,1,1,3,0,1,0,0,0,0,1,1,49,0,0,0,1,1,0,0,149,0,0,1,0,0,0,12,0,0,0,0,1,0,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,0,0,12,0,0,4,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,5,0,0,0,0,1,13,0,0,0,0,17,0,0,0,1,0,0,0,0,17,2,5,2
"99",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,36,0,6,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,5,0,0,2,2,9,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,69,0,0,0,0,0,0,7,0,0,0,0,0,0,141,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,2,0,0,0,1,27,0,0,0,0,22,0,0,0,2,1,1,0,0,32,14,3,11
"100",0,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,12,0,0,0,4,0,1,0,0,15,0,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,6,0,4,0,6,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,101,0,0,0,0,0,0,5,0,0,0,0,0,0,118,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,7,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,23,0,0,0,2,0,0,0,0,16,16,1,9
"101",1,17,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,32,0,0,0,2,0,1,0,0,19,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,3,43,1,0,0,0,0,0,4,0,0,0,0,0,0,28,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,7,0,0,0,56,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,3,4,1,1
"102",0,26,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,1,46,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,5,5,0,12,2,24,0,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,25,0,0,0,6,0,0,0,0,12,18,7,7
"103",0,18,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,8,0,1,0,0,25,0,8,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,6,3,0,8,3,7,0,1,0,0,0,0,0,4,33,0,0,0,0,0,0,0,109,0,3,0,0,0,0,10,0,0,0,0,0,0,195,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,3,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,8,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,2,31,0,2,0,0,28,0,0,0,0,0,0,0,0,16,4,5,4
"104",0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,4,0,2,0,0,0,0,0,5,35,0,0,0,2,1,0,0,94,0,0,0,0,0,0,21,0,0,0,0,0,0,92,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,13,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,8,0,0,4,0,0,15,0,0,0,0,25,0,0,0,2,0,0,0,0,25,8,5,1
"105",0,17,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,23,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,125,0,0,0,0,0,1,28,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,2,11,0,0,0,0,28,0,0,0,2,0,0,0,0,37,20,8,13
"106",0,15,0,0,0,0,5,0,0,0,3,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,43,0,9,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,1,0,0,10,13,0,0,0,0,0,0,0,48,3,0,0,0,0,0,4,0,1,0,0,0,0,74,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,40,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,8,0,0,0,0,0,16,0,0,0,0,54,0,0,0,13,0,0,0,0,15,33,7,15
"107",0,16,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,9,0,19,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,11,0,15,0,1,0,0,0,0,0,1,34,0,0,0,1,1,0,0,62,0,0,0,0,0,0,18,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,11,0,0,6,0,1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,12,0,0,1,0,0,0,18,0,0,0,0,0,13,0,0,0,0,36,0,0,0,2,0,0,0,0,17,9,2,4
"108",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,17,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,3,18,0,0,0,0,0,0,0,5,56,0,0,0,3,1,0,0,111,0,0,0,0,0,0,11,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,10,0,0,1,0,2,0,1,0,0,2,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,16,0,0,0,0,3,31,0,1,0,0,5,0,0,0,4,0,0,0,0,31,13,2,1
